FIPS Code,State,Area name,Attribute,Value,Year
26000,MI,Michigan,Percent of adults completing some college or associate degree,27.1,1990
26000,MI,Michigan,Percent of adults with a bachelor's degree or higher,17.4,1990
26000,MI,Michigan,Less than high school graduate,1064133,2000
26000,MI,Michigan,High school graduate (or equivalency),2010861,2000
26000,MI,Michigan,Some college or associate degree,1944688,2000
26000,MI,Michigan,Bachelor's degree or higher,1396259,2000
26000,MI,Michigan,Percent of adults who are not high school graduates,16.6,2000
26000,MI,Michigan,Percent of adults who are high school graduates (or equivalent),31.3,2000
26000,MI,Michigan,Percent of adults completing some college or associate degree,30.3,2000
26000,MI,Michigan,Percent of adults with a bachelor's degree or higher,21.8,2000
26000,MI,Michigan,Less than high school graduate,744419,2010
26000,MI,Michigan,High school graduate (or equivalency),2023310,2010
26000,MI,Michigan,Some college or associate degree,2133610,2010
26000,MI,Michigan,Bachelor's degree or higher,1679180,2010
26000,MI,Michigan,Percent of adults who are not high school graduates,11.3159056,2010
26000,MI,Michigan,Percent of adults who are high school graduates (or equivalent),30.72591263,2010
26000,MI,Michigan,Percent of adults completing some college or associate degree,32.43298378,2010
26000,MI,Michigan,Percent of adults with a bachelor's degree or higher,25.525198,2010
26000,MI,Michigan,Less than high school graduate,564902,2023
26000,MI,Michigan,High school graduate (or equivalency),1964538,2023
26000,MI,Michigan,Some college or associate degree,2224908,2023
26000,MI,Michigan,Bachelor's degree or higher,2213104,2023
26000,MI,Michigan,Percent of adults who are not high school graduates,8.107727186,2023
26000,MI,Michigan,Percent of adults who are high school graduates (or equivalent),28.1959316,2023
26000,MI,Michigan,Percent of adults completing some college or associate degree,31.93287876,2023
26000,MI,Michigan,Percent of adults with a bachelor's degree or higher,31.76346245,2023
27000,MN,Minnesota,Less than a high school diploma,844065,1970
27000,MN,Minnesota,High school diploma only,687242,1970
27000,MN,Minnesota,Some college (1-3 years),238128,1970
27000,MN,Minnesota,Four years of college or higher,220932,1970
27000,MN,Minnesota,Percent of adults with less than a high school diploma,42.4,1970
27000,MN,Minnesota,Percent of adults with a high school diploma only,34.5,1970
27000,MN,Minnesota,Percent of adults completing some college (1-3 years),12,1970
27000,MN,Minnesota,Percent of adults completing four years of college or higher,11.1,1970
27000,MN,Minnesota,Less than a high school diploma,632148,1980
27000,MN,Minnesota,High school diploma only,904382,1980
27000,MN,Minnesota,Some college (1-3 years),401890,1980
27000,MN,Minnesota,Four years of college or higher,407281,1980
27000,MN,Minnesota,Percent of adults with less than a high school diploma,26.9,1980
27000,MN,Minnesota,Percent of adults with a high school diploma only,38.6,1980
27000,MN,Minnesota,Percent of adults completing some college (1-3 years),17.1,1980
27000,MN,Minnesota,Percent of adults completing four years of college or higher,17.4,1980
27000,MN,Minnesota,Less than high school graduate,488765,1990
27000,MN,Minnesota,High school graduate (or equivalency),913265,1990
27000,MN,Minnesota,Some college or associate degree,763948,1990
27000,MN,Minnesota,Bachelor's degree or higher,604584,1990
27000,MN,Minnesota,Percent of adults who are not high school graduates,17.6,1990
27000,MN,Minnesota,Percent of adults who are high school graduates (or equivalent),33,1990
27000,MN,Minnesota,Percent of adults completing some college or associate degree,27.6,1990
27000,MN,Minnesota,Percent of adults with a bachelor's degree or higher,21.8,1990
27000,MN,Minnesota,Less than high school graduate,381345,2000
27000,MN,Minnesota,High school graduate (or equivalency),912672,2000
27000,MN,Minnesota,Some college or associate degree,1002246,2000
27000,MN,Minnesota,Bachelor's degree or higher,868082,2000
27000,MN,Minnesota,Percent of adults who are not high school graduates,12.1,2000
27000,MN,Minnesota,Percent of adults who are high school graduates (or equivalent),28.8,2000
27000,MN,Minnesota,Percent of adults completing some college or associate degree,31.7,2000
27000,MN,Minnesota,Percent of adults with a bachelor's degree or higher,27.4,2000
27000,MN,Minnesota,Less than high school graduate,285839,2010
27000,MN,Minnesota,High school graduate (or equivalency),955846,2010
27000,MN,Minnesota,Some college or associate degree,1147626,2010
27000,MN,Minnesota,Bachelor's degree or higher,1136539,2010
27000,MN,Minnesota,Percent of adults who are not high school graduates,8.106952933,2010
27000,MN,Minnesota,Percent of adults who are high school graduates (or equivalent),27.1096615,2010
27000,MN,Minnesota,Percent of adults completing some college or associate degree,32.54891728,2010
27000,MN,Minnesota,Percent of adults with a bachelor's degree or higher,32.23446828,2010
27000,MN,Minnesota,Less than high school graduate,239636,2023
27000,MN,Minnesota,High school graduate (or equivalency),916744,2023
27000,MN,Minnesota,Some college or associate degree,1227836,2023
27000,MN,Minnesota,Bachelor's degree or higher,1513374,2023
27000,MN,Minnesota,Percent of adults who are not high school graduates,6.148312162,2023
27000,MN,Minnesota,Percent of adults who are high school graduates (or equivalent),23.52079105,2023
27000,MN,Minnesota,Percent of adults completing some college or associate degree,31.50244125,2023
27000,MN,Minnesota,Percent of adults with a bachelor's degree or higher,38.82845553,2023
28000,MS,Mississippi,Less than a high school diploma,656198,1970
28000,MS,Mississippi,High school diploma only,266121,1970
28000,MS,Mississippi,Some college (1-3 years),99907,1970
28000,MS,Mississippi,Four years of college or higher,89563,1970
28000,MS,Mississippi,Percent of adults with less than a high school diploma,59,1970
28000,MS,Mississippi,Percent of adults with a high school diploma only,23.9,1970
28000,MS,Mississippi,Percent of adults completing some college (1-3 years),9,1970
28000,MS,Mississippi,Percent of adults completing four years of college or higher,8.1,1970
28000,MS,Mississippi,Less than a high school diploma,618625,1980
28000,MS,Mississippi,High school diploma only,398848,1980
28000,MS,Mississippi,Some college (1-3 years),182233,1980
28000,MS,Mississippi,Four years of college or higher,168086,1980
28000,MS,Mississippi,Percent of adults with less than a high school diploma,45.2,1980
28000,MS,Mississippi,Percent of adults with a high school diploma only,29.2,1980
28000,MS,Mississippi,Percent of adults completing some college (1-3 years),13.3,1980
28000,MS,Mississippi,Percent of adults completing four years of college or higher,12.3,1980
28000,MS,Mississippi,Less than high school graduate,549685,1990
28000,MS,Mississippi,High school graduate (or equivalency),423624,1990
28000,MS,Mississippi,Some college or associate degree,338741,1990
28000,MS,Mississippi,Bachelor's degree or higher,226947,1990
28000,MS,Mississippi,Percent of adults who are not high school graduates,35.7,1990
28000,MS,Mississippi,Percent of adults who are high school graduates (or equivalent),27.5,1990
28000,MS,Mississippi,Percent of adults completing some college or associate degree,22,1990
28000,MS,Mississippi,Percent of adults with a bachelor's degree or higher,14.7,1990
28000,MS,Mississippi,Less than high school graduate,477030,2000
28000,MS,Mississippi,High school graduate (or equivalency),516091,2000
28000,MS,Mississippi,Some college or associate degree,467305,2000
28000,MS,Mississippi,Bachelor's degree or higher,297091,2000
28000,MS,Mississippi,Percent of adults who are not high school graduates,27.1,2000
28000,MS,Mississippi,Percent of adults who are high school graduates (or equivalent),29.4,2000
28000,MS,Mississippi,Percent of adults completing some college or associate degree,26.6,2000
28000,MS,Mississippi,Percent of adults with a bachelor's degree or higher,16.9,2000
28000,MS,Mississippi,Less than high school graduate,361500,2010
28000,MS,Mississippi,High school graduate (or equivalency),579270,2010
28000,MS,Mississippi,Some college or associate degree,583598,2010
28000,MS,Mississippi,Bachelor's degree or higher,380481,2010
28000,MS,Mississippi,Percent of adults who are not high school graduates,18.97788224,2010
28000,MS,Mississippi,Percent of adults who are high school graduates (or equivalent),30.41028449,2010
28000,MS,Mississippi,Percent of adults completing some college or associate degree,30.6374941,2010
28000,MS,Mississippi,Percent of adults with a bachelor's degree or higher,19.97433917,2010
28000,MS,Mississippi,Less than high school graduate,263266,2023
28000,MS,Mississippi,High school graduate (or equivalency),589225,2023
28000,MS,Mississippi,Some college or associate degree,641810,2023
28000,MS,Mississippi,Bachelor's degree or higher,475997,2023
28000,MS,Mississippi,Percent of adults who are not high school graduates,13.36173513,2023
28000,MS,Mississippi,Percent of adults who are high school graduates (or equivalent),29.90537472,2023
28000,MS,Mississippi,Percent of adults completing some college or associate degree,32.57426034,2023
28000,MS,Mississippi,Percent of adults with a bachelor's degree or higher,24.15862981,2023
29000,MO,Missouri,Less than a high school diploma,1332385,1970
29000,MO,Missouri,High school diploma only,795144,1970
29000,MO,Missouri,Some college (1-3 years),241285,1970
29000,MO,Missouri,Four years of college or higher,233465,1970
29000,MO,Missouri,Percent of adults with less than a high school diploma,51.2,1970
29000,MO,Missouri,Percent of adults with a high school diploma only,30.6,1970
29000,MO,Missouri,Percent of adults completing some college (1-3 years),9.3,1970
29000,MO,Missouri,Percent of adults completing four years of college or higher,9,1970
29000,MO,Missouri,Less than a high school diploma,1064597,1980
29000,MO,Missouri,High school diploma only,1059240,1980
29000,MO,Missouri,Some college (1-3 years),389304,1980
29000,MO,Missouri,Four years of college or higher,405515,1980
29000,MO,Missouri,Percent of adults with less than a high school diploma,36.5,1980
29000,MO,Missouri,Percent of adults with a high school diploma only,36.3,1980
29000,MO,Missouri,Percent of adults completing some college (1-3 years),13.3,1980
29000,MO,Missouri,Percent of adults completing four years of college or higher,13.9,1980
29000,MO,Missouri,Less than high school graduate,858368,1990
29000,MO,Missouri,High school graduate (or equivalency),1090940,1990
29000,MO,Missouri,Some college or associate degree,756510,1990
29000,MO,Missouri,Bachelor's degree or higher,585761,1990
29000,MO,Missouri,Percent of adults who are not high school graduates,26.1,1990
29000,MO,Missouri,Percent of adults who are high school graduates (or equivalent),33.1,1990
29000,MO,Missouri,Percent of adults completing some college or associate degree,23,1990
29000,MO,Missouri,Percent of adults with a bachelor's degree or higher,17.8,1990
29000,MO,Missouri,Less than high school graduate,679095,2000
29000,MO,Missouri,High school graduate (or equivalency),1189670,2000
29000,MO,Missouri,Some college or associate degree,981665,2000
29000,MO,Missouri,Bachelor's degree or higher,784476,2000
29000,MO,Missouri,Percent of adults who are not high school graduates,18.7,2000
29000,MO,Missouri,Percent of adults who are high school graduates (or equivalent),32.7,2000
29000,MO,Missouri,Percent of adults completing some college or associate degree,27,2000
29000,MO,Missouri,Percent of adults with a bachelor's degree or higher,21.6,2000
29000,MO,Missouri,Less than high school graduate,508960,2010
29000,MO,Missouri,High school graduate (or equivalency),1260509,2010
29000,MO,Missouri,Some college or associate degree,1180069,2010
29000,MO,Missouri,Bachelor's degree or higher,1024076,2010
29000,MO,Missouri,Percent of adults who are not high school graduates,12.80849121,2010
